DONATIONNUMBER,ITEMNUMBER,ITEMDESCRIPTION,DONATIONREASON,PACK,SIZE_,SIZEUOM,PACKAGINGTYPE,UNITOFMEASURE,QUANTITY,QUANTITYPERPALLET,TOTALPALLETS,GROSSWEIGHT,TOTALGROSSWEIGHT,NETWEIGHT,CUBE,STORAGEREQUIREMENT,MANUFACTUREDATE,EXPIRATIONDATE,SHELFLIFE,EXTENSION,USEBYDATE,BILLOFLADINGNUMBER,STATUS,CODEDATETYPE,MAGREFNUMBER
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,277000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,278000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,279000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,280000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,281000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,282000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,283000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,284000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,285000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,286000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,287000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,288000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,289000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,290000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,291000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,292000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,293000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,294000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,295000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,296000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,297000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,298000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,299000
WD18060010,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,2/25/2018,,90,5/26/2018,,Acknowledged,,300000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,6000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,7000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,8000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,9000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,10000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,11000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,12000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,13000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,14000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,15000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,16000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,17000
WD18070014,MS 558978,Beef Barley Soup,Customer Return/Refusal,,,,Can,Can,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,18000
WD18070014,MS123456,Chicken Soup,Test Product,,,,Can,Case,25.0,1250.0,0.02,10.25,256.25,,,DRY,,9/13/2018,,90,12/12/2018,,Acknowledged,,19000
WD18080013,DO123a,Apple Can 33,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/12/2018,,90,11/9/2018,,Acknowledged,,1000
WD18100004,GRV05L35PDMN60,.5 Liter Water,CLOSE CODE,0,0.5,Liter,Bottle,Case,180.0,60.0,3.0,35.31,6355.8,,,DRY,,,,,10/5/2019,,Acknowledged,,2000
WD18100004,GRV05L35PDMN60,.5 Liter Water,CLOSE CODE,0,0.5,Liter,Bottle,Case,120.0,60.0,2.0,35.31,4237.2,,,DRY,,,,,10/6/2019,,Acknowledged,,3000
WD18100004,GRV05L35PDMN60,.5 Liter Water,CLOSE CODE,0,0.5,Liter,Bottle,Case,60.0,60.0,1.0,35.31,2118.6,,,DRY,,,,,11/5/2019,,Acknowledged,,4000
WD18100004,QST05L24PDRN,.5 Liter Water,CLOSE CODE,,,,Bottle,Case,84.0,84.0,1.0,35.31,2966.04,,,DRY,,,,,11/7/2019,,Acknowledged,,5000
WD18100004,HNF05L28PDMN,.5 Liter Water,CLOSE CODE,,,,Bottle,Case,288.0,72.0,4.0,35.31,10169.28,,,DRY,,,,,4/28/2019,,Acknowledged,,6000
WD18100005,70897191762,SUGAR WHITE GREEN STPAT 8/19CT,CLOSE CODE,1,,,Carton,Bin,10.0,18.0,0.55556,18.0,180.0,,,FROZEN,1/19/2018,,240,90,12/15/2018,,Acknowledged,,1000
WD18080018,DO124a,Peach Can,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/13/2018,,90,11/10/2018,,Acknowledged,,2000
WD18080018,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/14/2018,,90,11/11/2018,,Acknowledged,,3000
WD18080013,DO124a,Peach Can,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/13/2018,,90,11/10/2018,,Acknowledged,,2000
WD18080018,DO126a,Salad Bag Assorted,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/15/2018,,90,11/12/2018,,Acknowledged,,4000
WD18100005,70897192328,CANDY CORN FROSTED 15/13.5 OZ,CLOSE CODE,1,,,Carton,Bin,19.0,20.0,0.95,16.0,304.0,,,FROZEN,7/16/2017,,240,90,6/11/2018,,Acknowledged,,2000
WD18070020,12224344,STFR FSR Lasagna W Meat DR 6x57oz US,CLOSE CODE,,,,Chub,Case,1000.0,48.0,20.83333,24.0,24000.0,,,FROZEN,,,,,8/31/2018,,Acknowledged,,1000
WD18070021,12160557,STOUFFER'S SWStyleChknPanini 8x6oz US,CLOSE CODE,,,,Box,Case,5000.0,90.0,55.55556,4.28,21400.0,,,FROZEN,,,,,9/30/2018,,Acknowledged,,2000
WD18080013,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/14/2018,,90,11/11/2018,,Acknowledged,,3000
WD18080013,DO126a,Salad Bag Assorted,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/15/2018,,90,11/12/2018,,Acknowledged,,4000
WD18080014,DO123a,Apple Can 33,Out of Code,24,24,Ounce,Other,Case,200.0,100.0,2.0,12.0,2400.0,,,DRY,,8/12/2018,,90,11/9/2018,,Acknowledged,,1000
WD18080014,DO124a,Peach Can,Out of Code,24,24,Ounce,Other,Case,200.0,100.0,2.0,12.0,2400.0,,,DRY,,8/13/2018,,90,11/10/2018,,Acknowledged,,2000
WD18080014,DO125a,Salad Bag Mixed,Out of Code,24,24,Ounce,Other,Case,200.0,100.0,2.0,12.0,2400.0,,,DRY,,8/14/2018,,90,11/11/2018,,Acknowledged,,3000
WD18080014,DO126a,Salad Bag Assorted,Out of Code,24,24,Ounce,Other,Case,200.0,100.0,2.0,12.0,2400.0,,,DRY,,8/15/2018,,90,11/12/2018,,Acknowledged,,4000
WD18100005,70897192387,HOT COCOA FSC 15/13.5 OZ,CLOSE CODE,1,,,Carton,Bin,270.0,20.0,13.5,16.1,4347.0,,,FROZEN,9/22/2017,,240,90,8/18/2018,,Acknowledged,,3000
WD18100005,70897192748,BUILD A SNOWMAN TUB 24/12OZ,CLOSE CODE,1,,,Carton,Bin,9.0,18.0,0.5,19.0,171.0,,,FROZEN,11/14/2017,,240,90,10/10/2018,,Acknowledged,,4000
WD18100004,ACD05L28PSPN,.5 Liter Water,CLOSE CODE,,0.5,Milliliter,Bottle,Case,360.0,72.0,5.0,35.31,12711.6,,,DRY,,,,,10/10/2019,,Acknowledged,,1000
WD18080018,DO123a,Apple Can 33,Out of Code,24,24,Ounce,Other,Case,50.0,100.0,0.5,12.0,600.0,,,DRY,,8/12/2018,,90,11/9/2018,,Acknowledged,,1000
WD18100005,70897193095,VAL WHITE FSC15 10CT,CLOSE CODE,1,,,Carton,Bin,5.0,20.0,0.25,13.5,67.5,,,FROZEN,12/19/2017,,240,90,11/14/2018,,Acknowledged,,5000
WD18100005,70897193096,VAL 2 COLOR FSC8 19CT,CLOSE CODE,1,,,Carton,Bin,145.0,18.0,8.05556,31.5,4567.5,,,FROZEN,12/17/2017,,240,90,11/12/2018,,Acknowledged,,6000
WD18100005,70897193097,VAL MESSAGE HEARTS 24/12OZ,CLOSE CODE,1,,,Carton,Bin,39.0,18.0,2.16667,19.0,741.0,,,FROZEN,12/28/2017,,240,90,11/23/2018,,Acknowledged,,7000
WD18100005,78802207267,"BABY REVEAL CAKES 8"" 18/12.75oz",CLOSE CODE,1,,,Carton,Bin,1237.0,30.0,41.23333,15.34,18975.58,,,FROZEN,11/30/2017,,240,90,10/26/2018,,Acknowledged,,8000
WD18100005,78802207268,BLU BBY REVEAL CKE 18/12.75oz,CLOSE CODE,1,,,Carton,Bin,1418.0,30.0,47.26667,15.34,21752.12,,,FROZEN,11/29/2017,,240,90,10/25/2018,,Acknowledged,,9000
WD18100017,966127G0500,KROGER 6/16 DRS RNCH-KROGR,Inventory,,,,,Case,171.0,180.0,0.95,7.077,1210.167,,,DRY,,11/9/2018,,,11/9/2018,,Acknowledged,,45000
WD18100008,41442820640,OUR FAMILY 12/10 DM SF RASP-ORFAM,Inventory,,,,,Case,474.0,333.0,1.42342342,1.103,522.822,,,DRY,,6/5/2019,,,6/5/2019,,Acknowledged,,1000
WD18100008,96536050640,OUR FAMILY 6/12.25 MAR MESQUITE-ORFAM,Inventory,,,,,Case,700.0,255.0,2.74509804,6.5,4550.0,,,DRY,,1/23/2019,,,1/23/2019,,Acknowledged,,2000
WD18100008,96406604240,CULINARY CIRCLE 6/12 SCE WING ASIAN-CLNCR,Inventory,,,,,Case,337.0,210.0,1.6047619,9.853,3320.461,,,DRY,,7/13/2019,,,7/13/2019,,Acknowledged,,3000
WD18100008,96465564240,CULINARY CIRCLE 6/12 SCE WING PARM GAR-CLNCR,Inventory,,,,,Case,48.0,210.0,0.22857143,9.853,472.944,,,DRY,,1/24/2019,,,1/24/2019,,Acknowledged,,4000
WD18100008,96474314691,HICKORY HOUSE 6/12 SCE WING SALSA RNCH-HCKHS,Inventory,,,,,Case,307.0,210.0,1.46190476,9.0,2763.0,,,DRY,,1/26/2019,,,1/26/2019,,Acknowledged,,5000
WD18100008,98807940755,SCHNUCKS 6/16 DRS ROBUST ITLN-SCHNK,Inventory,,,,,Case,280.0,210.0,1.33333333,7.5,2100.0,,,DRY,,3/18/2019,,,3/18/2019,,Acknowledged,,6000
WD18100008,98808000755,SCHNUCKS 6/16 DRS CA FR-SCHNK,Inventory,,,,,Case,168.0,210.0,0.8,7.69,1291.92,,,DRY,,11/15/2018,,,11/15/2018,,Acknowledged,,7000
WD18100008,6D622A74758,WICKEDLY PRIME 6/15 TEA PCH PAPYA GRN ROOIBOS ORG-WICKP,Inventory,,,,,Case,192.0,160.0,1.2,1.08,207.36,,,DRY,,6/30/2019,,,6/30/2019,,Acknowledged,,8000
WD18100008,6D623A14758,WICKEDLY PRIME 6/15 TEA DELICIOUS HIBISCUS ORG-WICKP,Inventory,,,,,Case,239.0,160.0,1.49375,1.08,258.12,,,DRY,,7/4/2019,,,7/4/2019,,Acknowledged,,9000
WD18100008,01664550652,SPROUTS 12/16 FP ORG KOSH BABY DILLS-SPRTS,Inventory,,,,,Case,106.0,112.0,0.94642857,21.096,2236.176,,,DRY,,11/24/2018,,,11/24/2018,,Acknowledged,,10000
WD18100008,01664550652,SPROUTS 12/16 FP ORG KOSH BABY DILLS-SPRTS,Inventory,,,,,Case,118.0,112.0,1.05357143,21.096,2489.328,,,DRY,,11/28/2018,,,11/28/2018,,Acknowledged,,11000
WD18100008,17G083F5676,SKINNYGIRL 6/12 TEA GRN MOJITO MINT-SGIRL,Inventory,,,,,Case,285.0,105.0,2.71428571,1.949,555.465,,,DRY,,5/24/2019,,,5/24/2019,,Acknowledged,,12000
WD18100008,05B01890344,FOOD CLUB 12/5.6 RICE & SAUCE SPANISH FDCLB,Inventory,,,,,Case,400.0,100.0,4.0,5.479,2191.6,,,DRY,,4/11/2019,,,4/11/2019,,Acknowledged,,13000
WD18100008,27F10531367,GREAT VALUE 8/24 DD MACCHS DLX SHELL-GRVAL,Inventory,,,,,Case,96.0,96.0,1.0,13.5,1296.0,,,DRY,,2/7/2019,,,2/7/2019,,Acknowledged,,14000
WD18100008,00241621819,SPLASH OUT 12/19 DM ORANGE-SPLSH,Inventory,,,,,Case,810.0,90.0,9.0,16.583,13432.23,,,DRY,,12/1/2019,,,12/1/2019,,Acknowledged,,15000
WD18100008,619119K5218,PASTA ONTHESIDE 24/4.3 PASTA SIDE CKN FETT POTS,Inventory,,,,,Case,64.0,90.0,0.71111111,7.9,505.6,,,DRY,,10/24/2018,,,10/24/2018,,Acknowledged,,16000
WD18100008,619119K5218,PASTA ONTHESIDE 24/4.3 PASTA SIDE CKN FETT POTS,Inventory,,,,,Case,180.0,90.0,2.0,7.9,1422.0,,,DRY,,11/16/2018,,,11/16/2018,,Acknowledged,,17000
WD18100008,619119K5218,PASTA ONTHESIDE 24/4.3 PASTA SIDE CKN FETT POTS,Inventory,,,,,Case,12.0,90.0,0.13333333,7.9,94.8,,,DRY,,11/19/2018,,,11/19/2018,,Acknowledged,,18000
WD18100008,02401932614,NALLEY 12/24 SWEET GHERKINS -NLLYI,Inventory,,,,,Case,94.0,80.0,1.175,31.608,2971.152,,,DRY,,7/23/2019,,,7/23/2019,,Acknowledged,,19000
WD18100008,02401932614,NALLEY 12/24 SWEET GHERKINS -NLLYI,Inventory,,,,,Case,386.0,80.0,4.825,31.608,12200.688,,,DRY,,8/20/2019,,,8/20/2019,,Acknowledged,,20000
WD18100008,06421400415,HEIFETZ 6/64 PICKLED OKRA-HEIF.,Inventory,,,,,Case,306.0,60.0,5.1,36.838,11272.428,,,DRY,,1/30/2019,,,1/30/2019,,Acknowledged,,21000
WD18100008,79871031767,SAUCEMAKER 6/107 JALAPENO CHEESE SC 5M-SMKBV,Inventory,,,,,Case,82.0,56.0,1.46428571,45.006,3690.492,,,DRY,,12/22/2018,,,12/22/2018,,Acknowledged,,22000
WD18100008,940082D0640,OUR FAMILY 48/12.25 MAR DIS TER/LP/STK/HGAR-ORFAM,Inventory,,,,,Case,15.0,16.0,0.9375,52.0,780.0,,,DRY,,11/23/2018,,,11/23/2018,,Acknowledged,,23000
WD18100008,13B08014443,ESSENTIAL EVERYDAY 96 CT PASTA & SAUCE DISPLAY ESSED,Inventory,,,,,Case,2.0,8.0,0.25,39.375,78.75,,,DRY,,1/6/2019,,,1/6/2019,,Acknowledged,,24000
WD18100017,2X6763T4443,ESSENTIAL EVERYDAY 12/10.4 BAR F&G STR-ESSED,Inventory,,,,,Case,24.0,72.0,0.33333333,11.247,269.928,,,DRY,,10/14/2018,,,10/14/2018,,Acknowledged,,33000
WD18100017,2X7779T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW CCH-ESSED,Inventory,,,,,Case,58.0,80.0,0.725,8.108,470.264,,,DRY,,11/3/2018,,,11/3/2018,,Acknowledged,,34000
WD18100017,2X7780T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW CCHK-ESSED,Inventory,,,,,Case,110.0,80.0,1.375,8.108,891.88,,,DRY,,10/8/2018,,,10/8/2018,,Acknowledged,,35000
WD18100017,2X7780T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW CCHK-ESSED,Inventory,,,,,Case,24.0,80.0,0.3,8.108,194.592,,,DRY,,10/15/2018,,,10/15/2018,,Acknowledged,,36000
WD18100017,2X7780T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW CCHK-ESSED,Inventory,,,,,Case,87.0,80.0,1.0875,8.108,705.396,,,DRY,,10/30/2018,,,10/30/2018,,Acknowledged,,37000
WD18100017,2X7780T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW CCHK-ESSED,Inventory,,,,,Case,4.0,80.0,0.05,8.108,32.432,,,DRY,,10/30/2018,,,10/30/2018,,Acknowledged,,38000
WD18100017,2X7824T4443,ESSENTIAL EVERYDAY 12/8.4 BAR CHW VP 4FLV-ESSED,Inventory,,,,,Case,32.0,80.0,0.4,8.266,264.512,,,DRY,,10/9/2018,,,10/9/2018,,Acknowledged,,39000
WD18100017,3X5816T0919,WILD HARVEST 12/7.4 BAR CHW ORG PB DCHC - WLDHR,Inventory,,,,,Case,88.0,72.0,1.22222222,7.105,625.24,,,DRY,,11/18/2018,,,11/18/2018,,Acknowledged,,40000
WD18100017,4X6834T0652,SPROUTS 6/7.8 BAR F&G MWO BB-SPRTS,Inventory,,,,,Case,412.0,175.0,2.35428571,4.646,1914.152,,,DRY,,11/17/2018,,,11/17/2018,,Acknowledged,,41000
WD18100017,78926840828,WIDE AWAKE COFFEE CO 12/9.5 COLD BREW UNSWTND VANILLA-WDAWK,Inventory,,,,,Case,64.0,132.0,0.48484848,12.75,816.0,,,DRY,,10/28/2018,,,10/28/2018,,Acknowledged,,42000
WD18100017,79871440864,THANK YOU 6/107 CHS SCE AGED CHED BD THANK,Inventory,,,,,Case,7.0,56.0,0.125,44.958,314.706,,,DRY,,11/25/2018,,,11/25/2018,,Acknowledged,,43000
WD18100017,84E125G0500,KROGER 6/2/16 DRS ITLN-KROGR,Inventory,,,,,Case,924.0,100.0,9.24,14.104,13032.096,,,DRY,,9/19/2019,,,9/19/2019,,Acknowledged,,44000
WD18100017,966133G0500,KROGER 6/16 DRS LT RNCH KROGR,Inventory,,,,,Case,1.0,180.0,0.00555556,7.247,7.247,,,DRY,,11/10/2018,,,11/10/2018,,Acknowledged,,46000
WD18100017,966144G0500,KROGER 6/16 DRS BCN RNCH-KROGR,Inventory,,,,,Case,1648.0,180.0,9.15555556,6.897,11366.256,,,DRY,,10/20/2018,,,10/20/2018,,Acknowledged,,47000
WD18100017,98800300802,SHURFINE 6/16 DRS THISLND-SHRFC,Inventory,,,,,Case,315.0,210.0,1.5,7.09,2233.35,,,DRY,,12/16/2018,,,12/16/2018,,Acknowledged,,48000
WD18100017,98865400802,SHURFINE 6/16 DRS RNCH FF-SHRFC,Inventory,,,,,Case,210.0,210.0,1.0,7.5,1575.0,,,DRY,,12/1/2018,,,12/1/2018,,Acknowledged,,49000
WD18100017,98892740802,SHURFINE 6/16 DRS RNCH-SHRFC,Inventory,,,,,Case,210.0,210.0,1.0,7.5,1575.0,,,DRY,,12/1/2018,,,12/1/2018,,Acknowledged,,50000
WD21020003,12318987,OTSH F&T Br VarPk NGM MP9(12x1.5floz)US,,,,,Bag,Case,1000.0,100.0,10.0,12.21,12210.0,,,FROZEN,12/1/2020,,,,12/1/2020,,Acknowledged,,1000
WD21040018,7.104E+11,21 POLLIO WM SPLIT CURD  2,Out of Code,12,9,Ounce,Package,Case,45.0,98.0,0.45918367,354.375,15946.875,,,Refrigerated,,4/28/2021,120,30,5/28/2021,TRANS CODE: 5 (CD ),Acknowledged,,1000
WD21040017,6414403104,PAM Shortoil Original Two Pack Full Pallet DRU,Customer Return/Refusal,432,24,Ounce,CONTAINER,Pallet,36.0,1.0,36.0,864.684,31128.624,,,DRY,,,480,120,,,Acknowledged,,1000
WD21040017,1878001301,ANGIES ABCP Sweet and Salty,Customer Return/Refusal,108,25,Ounce,Other,Case,108.0,1.0,108.0,198.58,21446.64,,,DRY,,,270,60,,,Acknowledged,,2000
WD19080037,16777,6/32FLOZ BTL LFAT ORG STRAW KEFIR,CLOSE CODE,,,,Cup,Case,4.0,125.0,0.032,13.27,53.08,,,Refrigerated,,8/4/2019,,14,8/18/2019,,Acknowledged,,1000
WD19080037,16980,6/32FLOZ BTL LFAT ORG PLAIN KEFIR,CLOSE CODE,,,,Cup,Case,125.0,127.000254,0.98425,12.96,1620.0,,,Refrigerated,,8/5/2019,,14,8/19/2019,,Acknowledged,,2000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,3000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,4000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,269.0,269.99899629,0.9963,3.98,1070.62,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,5000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,6000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,7000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,269.0,269.99899629,0.9963,3.98,1070.62,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,8000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,9000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,10000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,269.0,269.99899629,0.9963,3.98,1070.62,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,11000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,12000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,13000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,269.0,269.99899629,0.9963,3.98,1070.62,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,14000
WD19080037,12015,12/5.3OZ CUP NF BLND APL CIN GREE,CLOSE CODE,,,,Cup,Case,270.0,270.0,1.0,3.98,1074.6,,,Refrigerated,,8/9/2019,,14,8/23/2019,,Acknowledged,,15000
