ORG_ID,NAME,PRINTABLE_NAME,STATUS_FLAG,E_MAIL,DESCRIPTION,ONE_APPROVER_FLAG,FINAL_AMOUNT,CURRENCY,CURRENCY_PATTERN,FLOAT_PATTERN,GROUP_SEPARATOR,GROUP_SIZE,DECIMAL_CHAR,LANGUAGE,COUNTRY,VARIANT,TIME_ZONE,DOMAIN,URL,DIVISION_ID,EXTERNAL_ID,DUNS_NUMBER,TAX_ID,INDUSTRY_CODE,CONTACT_NAME,ORG_TYPE,CUSTOM_TYPE,CREATED_TIME,CREATED_BY,MODIFIED_TIME,MODIFIED_BY,SYS_FLAGS,PATH,YEARS_IN_BUSINESS,INDUSTRY_VAL_NUM,ANNUAL_REV_VID,EMP_COUNT_VID,OCA,PARENT_ORG_ID,FINAL_APPROVER_ID,ADMIN_USER_ID,SUPPLIER_ID,MASTER_ORG_ID,ONLINEORDERSTATUS,QUESTIONNAIREGROUPCODE,DELIVERYZONE,CREDITLIMIT,HOLDCODE,ISACTIVEFORAE4
ORG_K0083735,000570067,Bethel Baptist Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,PST,,,,,,,,,S,,2020-07-16 16:15:03,USER_00000001,2020-07-16 16:15:03,USER_00000001,0,ORG_00000001.ORG_K0017667.ORG_K0083735,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,,,,,,
ORG_K0083736,000570077,Kingdom Full Gospel Church,A,classyladie651@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,Enabled,,,,,
ORG_K0083737,000570079,BreakFree Augusta Inc.,A,rubybrown60@gmail.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,Enabled,,,,,
ORG_K0083738,000570081,RPM,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,PST,,,,,,,,,S,,2020-07-16 16:15:06,USER_00000001,2020-07-16 16:15:06,USER_00000001,0,ORG_00000001.ORG_K0017667.ORG_K0083738,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,,,,,,
ORG_K0083739,000570083,The Smart Box/MEATS,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,PST,,,,,,,,,S,,2020-07-16 16:15:07,USER_00000001,2020-07-16 16:15:07,USER_00000001,0,ORG_00000001.ORG_K0017667.ORG_K0083739,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,,,,,,
ORG_K0083740,000570095,Springfield Baptist Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,Enabled,,,,,
ORG_K0083741,000570098,Putnam Christian Outreach Inc.,A,dbrya310@gmail.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0017667,,,,ORG_00000001,Enabled,,,,,
ORG_K0083948,0005P63375,Jenkins Memorial CME Church,A,mwford7@comcast.net,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083666,,,,ORG_00000001,Disabled,GA2022OSTEST,,,,
ORG_K0083949,0005P63379,Bridge Ministry of CSRA @ New Hope Worship Center,A,ahall@bridgecsra.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083667,,,,ORG_00000001,Enabled,,,,,
ORG_K0083950,0005P63384,Pleasant Grove CME ,A,pleasantgrovecme1366@gmail.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2024-02-01 00:00:00,USER_00000001,2024-02-01 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083668,,,,ORG_00000001,Enabled,,,,,
ORG_K0083951,0005P63404,"God of Peace Ministries, Inc",A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,PST,,,,,,,,,S,,2020-07-16 16:22:59,USER_00000001,2020-07-16 16:22:59,USER_00000001,0,ORG_00000001.ORG_00000001.ORG_K0083669.ORG_K0083951,0.0,0.0,0.0,0.0,9,ORG_K0083669,,,,ORG_00000001,,,,,,
ORG_K0083952,0005P63412,Greene County Food Pantry,A,gcfoodpantry@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-15 00:00:00,USER_00000001,2023-05-15 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083670,,,,ORG_00000001,Enabled,,,,,
ORG_K0083953,0005P63413,Springfield Baptist Church,A,ebsigman@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083671,,,,ORG_00000001,Enabled,,,,,
ORG_K0083954,0005P63414,Calvary Temple Assembly of God,A,hisway@ctag.church,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083672,,,,ORG_00000001,Enabled,,,,,
ORG_00004LSV,0030, Food Bank of Eastern Michigan - Flint,A,,,,,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,PST,,,,,,,,,M,,2002-12-09 20:47:38,USER_00000001,2002-12-09 20:47:38,USER_00000001,0,ORG_00000001.ORG_00004LSV,0.0,0.0,0.0,0.0,1,ORG_00000001,,,,ORG_00004LSV,,,,,,
ORG_00004LT0,0030FB,,A,,,,,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,PST,,,,,,,,,M,,2002-12-09 20:49:02,USER_00000001,2002-12-09 20:49:02,USER_00000001,0,ORG_00000001.ORG_00004LT0,0.0,0.0,0.0,0.0,1,ORG_00000001,,,SPLR_00004IS1,ORG_00004LT0,,,,,,
ORG_00004M01,0030P645,Lapeer Free Methodist Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 13:17:27,USER_00000001,2004-01-06 18:31:11,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M01,0.0,0.0,0.0,0.0,16,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M02,0030P333,Community of Christ-Clio,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:45,USER_00000001,2003-05-16 20:11:26,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M02,0.0,0.0,0.0,0.0,8,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M03,0030P612,All Doing Our Part Together,A,jackie1629@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:46,USER_00000001,2003-05-16 20:11:25,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M03,0.0,0.0,0.0,0.0,14,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M04,0030P328,Immaculate Conception,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:47,USER_00000001,2003-05-16 20:11:28,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M04,0.0,0.0,0.0,0.0,8,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M05,0030P616,New Beginnings Ministries,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:47,USER_00000001,2003-11-19 20:28:02,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M05,0.0,0.0,0.0,0.0,17,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M06,0030B168,North End Soup Kitchen,I,jdmanse@tir.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:47,USER_00000001,2003-05-15 22:40:51,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M06,0.0,0.0,0.0,0.0,10,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M07,0030P548,St. Timothy Lutheran Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:19:47,USER_00000001,2003-05-16 20:00:20,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M07,0.0,0.0,0.0,0.0,15,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M08,0030PP645,Lapeer Free Methodist Church,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:46,USER_00000001,2004-01-06 18:30:44,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M01.ORG_00004M08,0.0,0.0,0.0,0.0,21,ORG_00004M01,,,,ORG_00004LSV,,,,,,
ORG_00004M09,0030PP612,All Doing Our Part Together,A,jackie1629@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:48,USER_00000001,2003-05-16 20:11:34,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M03.ORG_00004M09,0.0,0.0,0.0,0.0,13,ORG_00004M03,,,,ORG_00004LSV,,,,,,
ORG_00004M0A,0030PP333,Community of Christ-Cli,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:48,USER_00000001,2003-05-16 20:11:35,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M02.ORG_00004M0A,0.0,0.0,0.0,0.0,13,ORG_00004M02,,,,ORG_00004LSV,,,,,,
ORG_00004M0B,0030PB168,North End Soup Kitchen,A,jdmanse@tir.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:49,USER_00000001,2003-05-15 23:42:25,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M06.ORG_00004M0B,0.0,0.0,0.0,0.0,11,ORG_00004M06,,,,ORG_00004LSV,,,,,,
ORG_00004M0C,0030PP328,Immaculate Conception,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:49,USER_00000001,2003-10-27 09:30:44,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M04.ORG_00004M0C,0.0,0.0,0.0,0.0,14,ORG_00004M04,,,,ORG_00004LSV,,,,,,
ORG_00004M0D,0030PP616,New Beginnings Ministries,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:49,USER_00000001,2003-11-19 19:18:22,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M05.ORG_00004M0D,0.0,0.0,0.0,0.0,13,ORG_00004M05,,,,ORG_00004LSV,,,,,,
ORG_00004M0E,0030PP548,St. Timothy Lutheran Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 19:59:49,USER_00000001,2003-05-16 20:00:22,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M07.ORG_00004M0E,0.0,0.0,0.0,0.0,13,ORG_00004M07,,,,ORG_00004LSV,,,,,,
ORG_00004M0F,0030A00001,,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 23:24:43,USER_00000001,2003-05-15 22:40:46,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M0F,0.0,0.0,0.0,0.0,8,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M0G,0030A100,Thomas Farms,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 23:25:28,USER_00000001,2003-05-15 22:40:48,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M0G,0.0,0.0,0.0,0.0,8,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004M0H,0030A102,HELP,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-12 23:26:12,USER_00000001,2003-05-15 22:40:46,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M0H,0.0,0.0,0.0,0.0,8,ORG_00004LSV,,,,ORG_00004LSV,,,,,,
ORG_00004MFQ,0030PB160,Carriage Town Mission,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 19:54:34,USER_00000001,2003-05-15 23:42:27,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M0L.ORG_00004MFQ,0.0,0.0,0.0,0.0,8,ORG_00004M0L,,,,ORG_00004LSV,,,,,,
ORG_K0083947,0005P63373,Koinonia Community of Hope,A,bellamynelson@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,bellamynelson@yahoo.com,,,,,,,S,,2023-05-11 00:00:00,USER_00000001,2023-05-11 00:00:00,USER_00000001,0,,0.0,0.0,0.0,0.0,9,ORG_K0083665,,,,ORG_00000001,Enabled,,,,,
ORG_00004MJC,0030PC492,Emmaus House,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:35:28,USER_00000001,2003-10-27 08:25:35,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M3U.ORG_00004MJC,0.0,0.0,0.0,0.0,11,ORG_00004M3U,,,,ORG_00004LSV,,,,,,
ORG_00004MJD,0030PC493,Blue Water Development,A,thomaslk4@aol.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:36:21,USER_00000001,2003-05-15 23:48:00,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M3V.ORG_00004MJD,0.0,0.0,0.0,0.0,9,ORG_00004M3V,,,,ORG_00004LSV,,,,,,
ORG_00004MJE,0030PC502,PSR- Rainbow Connection,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:37:14,USER_00000001,2003-05-15 23:48:00,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M40.ORG_00004MJE,0.0,0.0,0.0,0.0,9,ORG_00004M40,,,,ORG_00004LSV,,,,,,
ORG_00004MJF,0030PC512,Tall Pine Council BSA,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:38:07,USER_00000001,2003-05-15 23:47:56,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M41.ORG_00004MJF,0.0,0.0,0.0,0.0,9,ORG_00004M41,,,,ORG_00004LSV,,,,,,
ORG_00004MJG,0030PC537,YWCA Child Care,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:39:11,USER_00000001,2003-05-15 23:47:56,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M42.ORG_00004MJG,0.0,0.0,0.0,0.0,18,ORG_00004M42,,,,ORG_00004LSV,,,,,,
ORG_00004MJH,0030PC541,Completion House Turning Point,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:40:04,USER_00000001,2004-02-24 17:00:26,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M43.ORG_00004MJH,0.0,0.0,0.0,0.0,12,ORG_00004M43,,,,ORG_00004LSV,,,,,,
ORG_00004MJI,0030PC553,Heartland Manor Carriage Town,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:40:56,USER_00000001,2003-05-15 23:48:02,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M44.ORG_00004MJI,0.0,0.0,0.0,0.0,9,ORG_00004M44,,,,ORG_00004LSV,,,,,,
ORG_00004MJJ,0030PC565,Education Training Connection,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:41:50,USER_00000001,2003-05-15 23:50:12,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M45.ORG_00004MJJ,0.0,0.0,0.0,0.0,9,ORG_00004M45,,,,ORG_00004LSV,,,,,,
ORG_00004MJK,0030PC566,Arenac County Council on Aging,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:42:44,USER_00000001,2003-05-15 23:50:11,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M46.ORG_00004MJK,0.0,0.0,0.0,0.0,9,ORG_00004M46,,,,ORG_00004LSV,,,,,,
ORG_00004MJL,0030PC569,Baker College Early Learning,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:43:37,USER_00000001,2003-05-15 23:50:13,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M47.ORG_00004MJL,0.0,0.0,0.0,0.0,9,ORG_00004M47,,,,ORG_00004LSV,,,,,,
ORG_00004MJM,0030PC576,Lapeer Interfaith Comm Assoc,A,catalily10@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:44:30,USER_00000001,2003-12-01 13:15:24,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M48.ORG_00004MJM,0.0,0.0,0.0,0.0,10,ORG_00004M48,,,,ORG_00004LSV,,,,,,
ORG_00004MJN,0030PC576K,LICA-Kids Cafe,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:45:24,USER_00000001,2003-05-15 23:50:14,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M49.ORG_00004MJN,0.0,0.0,0.0,0.0,9,ORG_00004M49,,,,ORG_00004LSV,,,,,,
ORG_00004MJO,0030PC581,Boysvill of Mich - Russell,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:46:15,USER_00000001,2003-11-07 14:35:20,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4A.ORG_00004MJO,0.0,0.0,0.0,0.0,13,ORG_00004M4A,,,,ORG_00004LSV,,,,,,
ORG_00004MJP,0030PC584,Howells Group Home,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:47:08,USER_00000001,2004-02-18 14:30:44,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4B.ORG_00004MJP,0.0,0.0,0.0,0.0,12,ORG_00004M4B,,,,ORG_00004LSV,,,,,,
ORG_00004MJQ,0030PC588,Jewish Community Services,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:48:01,USER_00000001,2004-01-29 15:25:35,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4C.ORG_00004MJQ,0.0,0.0,0.0,0.0,10,ORG_00004M4C,,,,ORG_00004LSV,,,,,,
ORG_00004MJR,0030PC599,Sag Bay Human Serv-Kasemeyer,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:48:55,USER_00000001,2003-05-15 23:50:15,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4D.ORG_00004MJR,0.0,0.0,0.0,0.0,9,ORG_00004M4D,,,,ORG_00004LSV,,,,,,
ORG_00004MJS,0030PC600,Sag Bay Human Service-Bangor,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:49:48,USER_00000001,2003-12-01 13:55:15,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4E.ORG_00004MJS,0.0,0.0,0.0,0.0,10,ORG_00004M4E,,,,ORG_00004LSV,,,,,,
ORG_00004MJT,0030PC601,Sag Bay Human Ser-Brookwood,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:50:51,USER_00000001,2004-01-06 18:14:45,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4F.ORG_00004MJT,0.0,0.0,0.0,0.0,10,ORG_00004M4F,,,,ORG_00004LSV,,,,,,
ORG_00004MJU,0030PC602,Sag. Bay Human Ser - Webb,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:51:46,USER_00000001,2003-05-15 23:50:19,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4G.ORG_00004MJU,0.0,0.0,0.0,0.0,9,ORG_00004M4G,,,,ORG_00004LSV,,,,,,
ORG_00004MJV,0030PC606,Sag. Bay Human Ser - Union,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:52:40,USER_00000001,2003-05-15 23:50:19,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4H.ORG_00004MJV,0.0,0.0,0.0,0.0,9,ORG_00004M4H,,,,ORG_00004LSV,,,,,,
ORG_00004MK0,0030PC607,TriCity Foster and Adoptive,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:53:33,USER_00000001,2004-02-02 14:00:19,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4I.ORG_00004MK0,0.0,0.0,0.0,0.0,10,ORG_00004M4I,,,,ORG_00004LSV,,,,,,
ORG_00004MK1,0030PC610,Sherwood Care Facilities,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:54:27,USER_00000001,2003-05-15 23:59:44,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4J.ORG_00004MK1,0.0,0.0,0.0,0.0,18,ORG_00004M4J,,,,ORG_00004LSV,,,,,,
ORG_00004MK2,0030PC621,Goodwill Industries,I,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:55:21,USER_00000001,2003-05-15 23:59:46,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4K.ORG_00004MK2,0.0,0.0,0.0,0.0,9,ORG_00004M4K,,,,ORG_00004LSV,,,,,,
ORG_00004MK3,0030PC624,Ogemaw Commission on Aging,A,frenzyb@yahoo.com,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:56:22,USER_00000001,2003-10-27 10:35:31,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4L.ORG_00004MK3,0.0,0.0,0.0,0.0,11,ORG_00004M4L,,,,ORG_00004LSV,,,,,,
ORG_00004MK4,0030PC625,Roscommon Commission on Aging,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:57:16,USER_00000001,2003-05-16 00:00:02,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4M.ORG_00004MK4,0.0,0.0,0.0,0.0,13,ORG_00004M4M,,,,ORG_00004LSV,,,,,,
ORG_00004MK5,0030PC629,Sag. Bay Human Ser- Georgetown,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:58:09,USER_00000001,2003-05-15 23:59:45,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4N.ORG_00004MK5,0.0,0.0,0.0,0.0,9,ORG_00004M4N,,,,ORG_00004LSV,,,,,,
ORG_00004MK6,0030PC630,Bethesda Lutheran Group Home,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 21:59:02,USER_00000001,2003-10-27 09:30:38,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M4O.ORG_00004MK6,0.0,0.0,0.0,0.0,11,ORG_00004M4O,,,,ORG_00004LSV,,,,,,
ORG_00004MMS,0030PP305,St. Pius X Catholic Church,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 23:19:14,USER_00000001,2003-05-16 00:00:45,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M7E.ORG_00004MMS,0.0,0.0,0.0,0.0,9,ORG_00004M7E,,,,ORG_00004LSV,,,,,,
ORG_00004MMT,0030PP307,Heritage United Methodist Chur,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 23:20:09,USER_00000001,2003-05-16 00:00:47,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M7F.ORG_00004MMT,0.0,0.0,0.0,0.0,9,ORG_00004M7F,,,,ORG_00004LSV,,,,,,
ORG_00004MMU,0030PP308,SVDP-Mikado,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 23:21:15,USER_00000001,2003-10-27 08:25:45,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M7G.ORG_00004MMU,0.0,0.0,0.0,0.0,11,ORG_00004M7G,,,,ORG_00004LSV,,,,,,
ORG_00004MMV,0030PP315,Christ Episcopal Center,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 23:22:11,USER_00000001,2003-05-16 00:00:48,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M7H.ORG_00004MMV,0.0,0.0,0.0,0.0,9,ORG_00004M7H,,,,ORG_00004LSV,,,,,,
ORG_00004MN0,0030PP315K,Christ Episcopal Kids Cafe,A,,,,,USD,"*###,##0.00","###,##0.00",",",3,.,en,US,,EST,,,,,,,,,S,,2002-12-13 23:23:08,USER_00000001,2003-05-16 00:00:47,USER_00000001,0,ORG_00000001.ORG_00004LSV.ORG_00004M7I.ORG_00004MN0,0.0,0.0,0.0,0.0,9,ORG_00004M7I,,,,ORG_00004LSV,,,,,,
